problem,solution
"English: a dog saw a cat Other: lore tajoro lore tadefe sunoba
English: the monkey will see a crow Other: koki tajovu lore tajozi honoba
English: crows praise the dolphin Other: lore rajozi koki taximo xiwewi
English: a dolphin remembers the dogs Other: lore taximo koki rajoro xizimo
English: a cat disliked a dog Other: lore tadefe lore tajoro surixu
English: a crow saw the dolphin Other: ",lore tajozi koki taximo sunoba
"Other: muvu lujobu vifoha toma nafabu English: the child wants a crow
Other: muvu nafabu zezeha muvu lavabu English: the crow touches the frog
Other: toma lujoye fuwone toma zefaye English: children praised dolphins
Other: muvu lavaye bocixo toma tokeye English: the frogs will see people
Other: toma lujoye lovixo muvu zefabu English: children will remember the dolphin
Other: toma lavabu fuwoxo muvu zefaye English: ",a frog will praise the dolphins
"English: the child wants a crow Other: muvu lujobu vifoha toma nafabu
English: the crow touches the frog Other: muvu nafabu zezeha muvu lavabu
English: children praised dolphins Other: toma lujoye fuwone toma zefaye
English: the frogs will see people Other: muvu lavaye bocixo toma tokeye
English: children will remember the dolphin Other: toma lujoye lovixo muvu zefabu
English: a frog will praise the dolphins Other: ",toma lavabu fuwoxo muvu zefaye
"Other: fibe fifija pule hituja siniqu English: a dolphin remembers the cat
Other: pule bowuja fibe kawito sofosa English: the person will praise children
Other: pule dawoto pule fifija sofosa English: the monkeys will praise the dolphin
Other: pule fifito pule kawito nowasa English: the dolphins will dislike the children
Other: pule fifito pule hituto nowaqu English: the dolphins dislike the cats
Other: pule hituto pule kawija nowasa English: ",the cats will dislike the child
"English: a dolphin remembers the cat Other: fibe fifija pule hituja siniqu
English: the person will praise children Other: pule bowuja fibe kawito sofosa
English: the monkeys will praise the dolphin Other: pule dawoto pule fifija sofosa
English: the dolphins will dislike the children Other: pule fifito pule kawito nowasa
English: the dolphins dislike the cats Other: pule fifito pule hituto nowaqu
English: the cats will dislike the child Other: ",pule hituto pule kawija nowasa
"Other: sesu gejoqi sesu seqaqi yufuja English: the frog will hit the person
Other: bino mupore bino jafure yufuxu English: dolphins hit cats
Other: sesu cisere sesu gejoqi yufuja English: the birds will hit the frog
Other: bino seqaqi bino gejore nemoja English: a person will like frogs
Other: sesu vuyore bino mupore nemopo English: the monkeys like dolphins
Other: bino ciseqi sesu gejore nemopo English: ",a bird likes the frogs
"English: the frog will hit the person Other: sesu gejoqi sesu seqaqi yufuja
English: dolphins hit cats Other: bino mupore bino jafure yufuxu
English: the birds will hit the frog Other: sesu cisere sesu gejoqi yufuja
English: a person will like frogs Other: bino seqaqi bino gejore nemoja
English: the monkeys like dolphins Other: sesu vuyore bino mupore nemopo
English: a bird likes the frogs Other: ",bino ciseqi sesu gejore nemopo
"Other: dunabi nufa bosoqe xago maviho English: the crow will slap monkeys
Other: xomubi xago dunabi nufa maviho English: a frog will slap the crow
Other: bewoqe xago xomuqe xago hinepo English: birds liked frogs
Other: dunabi nufa zariqe nufa jibapu English: the crow remembers the dolphins
Other: bewobi xago dunabi xago qivipo English: a bird hit a crow
Other: dunabi nufa dunaqe xago hineho English: ",the crow will like crows
"English: the crow will slap monkeys Other: dunabi nufa bosoqe xago maviho
English: a frog will slap the crow Other: xomubi xago dunabi nufa maviho
English: birds liked frogs Other: bewoqe xago xomuqe xago hinepo
English: the crow remembers the dolphins Other: dunabi nufa zariqe nufa jibapu
English: a bird hit a crow Other: bewobi xago dunabi xago qivipo
English: the crow will like crows Other: ",dunabi nufa dunaqe xago hineho
"Other: meni ruwiqe meni ruwomo wahiza English: the dogs touch the frogs
Other: meni cowomo meni ruwiqe xiyoxo English: the frog will remember the dogs
Other: meni rufeda luhe rumaja wayoxo English: the crows remember cats
Other: luhe comaja meni cofeda wadira English: a cat sees the crow
Other: meni rufeda luhe comaja wayoxo English: the crows remember a cat
Other: luhe rumaja meni rufeda wayoxo English: ",cats remember the crows
"English: the dogs touch the frogs Other: meni ruwiqe meni ruwomo wahiza
English: the frog will remember the dogs Other: meni cowomo meni ruwiqe xiyoxo
English: the crows remember cats Other: meni rufeda luhe rumaja wayoxo
English: a cat sees the crow Other: luhe comaja meni cofeda wadira
English: the crows remember a cat Other: meni rufeda luhe comaja wayoxo
English: cats remember the crows Other: ",luhe rumaja meni rufeda wayoxo
"Other: wizuro heze tusiro heze sawahi English: the bird will hit the child
Other: tusiro bawo hiliro bawo tahobo English: a child remembers a monkey
Other: hiliro bawo gugamo heze tahofo English: a monkey remembered the people
Other: wizumo heze dimumo heze bulufo English: the birds saw the cats
Other: hiliro heze tusiro bawo fuvibo English: the monkey touches a child
Other: hiliro heze tusiro heze sawabo English: ",the monkey hits the child
"English: the bird will hit the child Other: wizuro heze tusiro heze sawahi
English: a child remembers a monkey Other: tusiro bawo hiliro bawo tahobo
English: a monkey remembered the people Other: hiliro bawo gugamo heze tahofo
English: the birds saw the cats Other: wizumo heze dimumo heze bulufo
English: the monkey touches a child Other: hiliro heze tusiro bawo fuvibo
English: the monkey hits the child Other: ",hiliro heze tusiro heze sawabo
"Other: kevesi mefodu memo sodipi jopu English: a crow sees the cats
Other: kanusi sodipi memo miqudu memo English: cats remember a child
Other: vimowa mepopi jopu vibopi jopu English: the people will touch the dogs
Other: vimowa sodipi jopu miqupi jopu English: the cats will touch the children
Other: noqozo givedu memo sodidu memo English: a bird liked a cat
Other: vimosi miqudu memo vibodu memo English: ",a child touches a dog
"English: a crow sees the cats Other: kevesi mefodu memo sodipi jopu
English: cats remember a child Other: kanusi sodipi memo miqudu memo
English: the people will touch the dogs Other: vimowa mepopi jopu vibopi jopu
English: the cats will touch the children Other: vimowa sodipi jopu miqupi jopu
English: a bird liked a cat Other: noqozo givedu memo sodidu memo
English: a child touches a dog Other: ",vimosi miqudu memo vibodu memo
"Other: yega zuduli pagema komu nuhali English: people saw the children
Other: komu zududa pagewa yega duwali English: the person will see frogs
Other: komu lotada jutiqe yega duwada English: the dog touches a frog
Other: komu vapoda jefema komu nuhada English: the cat remembered the child
Other: yega sinali pagema yega duwali English: birds saw frogs
Other: yega nuhada pagema yega zuduli English: ",a child saw people
"English: people saw the children Other: yega zuduli pagema komu nuhali
English: the person will see frogs Other: komu zududa pagewa yega duwali
English: the dog touches a frog Other: komu lotada jutiqe yega duwada
English: the cat remembered the child Other: komu vapoda jefema komu nuhada
English: birds saw frogs Other: yega sinali pagema yega duwali
English: a child saw people Other: ",yega nuhada pagema yega zuduli
"Other: lovu dujori vuge redojo perebi English: a crow hit the dogs
Other: lovu redojo lovu recici hosehu English: dogs will want children
Other: vuge ducici lovu regare perife English: the child praised dolphins
Other: vuge repigu lovu dujori rorebi English: the people hit a crow
Other: lovu recici lovu dudojo pevona English: children touched a dog
Other: lovu recici lovu recici pesehu English: ",children wanted children
"English: a crow hit the dogs Other: lovu dujori vuge redojo perebi
English: dogs will want children Other: lovu redojo lovu recici hosehu
English: the child praised dolphins Other: vuge ducici lovu regare perife
English: the people hit a crow Other: vuge repigu lovu dujori rorebi
English: children touched a dog Other: lovu recici lovu dudojo pevona
English: children wanted children Other: ",lovu recici lovu recici pesehu
"Other: vedi becare gibicu vedi lowere English: the cats will dislike the crows
Other: vedi becare rakeme heqa cinore English: the cats want dolphins
Other: vedi zipude higume heqa becare English: the monkey touches cats
Other: heqa becare higucu heqa lotide English: cats will touch a dog
Other: heqa cinore jename heqa lotide English: dolphins hit a dog
Other: vedi becade higucu vedi cinore English: ",the cat will touch the dolphins
"English: the cats will dislike the crows Other: vedi becare gibicu vedi lowere
English: the cats want dolphins Other: vedi becare rakeme heqa cinore
English: the monkey touches cats Other: vedi zipude higume heqa becare
English: cats will touch a dog Other: heqa becare higucu heqa lotide
English: dolphins hit a dog Other: heqa cinore jename heqa lotide
English: the cat will touch the dolphins Other: ",vedi becade higucu vedi cinore
"Other: tepaxa futi qayeli nesilo futi English: frogs disliked a bird
Other: tesilo futi vewowu neziti cupo English: birds will remember the dog
Other: nezuyo cupo dataxe teziti cupo English: the cat sees the dogs
Other: tezuyo futi qaxiyu negusa futi English: cats touched a monkey
Other: neziti futi qaxiyu tezuyo futi English: a dog touched cats
Other: nezuyo cupo dawowu tepaxa futi English: ",the cat remembers frogs
"English: frogs disliked a bird Other: tepaxa futi qayeli nesilo futi
English: birds will remember the dog Other: tesilo futi vewowu neziti cupo
English: the cat sees the dogs Other: nezuyo cupo dataxe teziti cupo
English: cats touched a monkey Other: tezuyo futi qaxiyu negusa futi
English: a dog touched cats Other: neziti futi qaxiyu tezuyo futi
English: the cat remembers frogs Other: ",nezuyo cupo dawowu tepaxa futi
"Other: veco womori qizecu veco beferi English: a frog will see a dog
Other: kuma jiropa desuse veco womopa English: the children touched frogs
Other: kuma salopa yagisi kuma womopa English: the people like the frogs
Other: veco salopa jedisi veco befepa English: people praise dogs
Other: kuma womopa jedise kuma xahuri English: the frogs praised the cat
Other: veco womopa jedise veco xahuri English: ",frogs praised a cat
"English: a frog will see a dog Other: veco womori qizecu veco beferi
English: the children touched frogs Other: kuma jiropa desuse veco womopa
English: the people like the frogs Other: kuma salopa yagisi kuma womopa
English: people praise dogs Other: veco salopa jedisi veco befepa
English: the frogs praised the cat Other: kuma womopa jedise kuma xahuri
English: frogs praised a cat Other: ",veco womopa jedise veco xahuri
"Other: bohi jahudo bohi zufove risogi English: the frog remembered the dolphins
Other: cula kareve cula zufove rawegi English: dogs disliked dolphins
Other: bohi lobado bohi tuwudo raweya English: the monkey will dislike the person
Other: bohi karedo bohi buvido rawegi English: the dog disliked the bird
Other: bohi kareve bohi tuwudo wifogi English: the dogs praised the person
Other: cula lobave bohi kareve rawegi English: ",monkeys disliked the dogs
"English: the frog remembered the dolphins Other: bohi jahudo bohi zufove risogi
English: dogs disliked dolphins Other: cula kareve cula zufove rawegi
English: the monkey will dislike the person Other: bohi lobado bohi tuwudo raweya
English: the dog disliked the bird Other: bohi karedo bohi buvido rawegi
English: the dogs praised the person Other: bohi kareve bohi tuwudo wifogi
English: monkeys disliked the dogs Other: ",cula lobave bohi kareve rawegi
"Other: yumexo yogu wotoga yogu lubaxi English: a child will hit people
Other: wevixo qonu yumega qonu wicexi English: the dolphin will dislike the children
Other: wotoga qonu cojaga qonu xohoxi English: the people will remember the dogs
Other: nifiga yogu yumega yogu xohose English: birds remember children
Other: yumexo yogu kucoga yogu lawixi English: a child will slap monkeys
Other: cojaga qonu yumexo yogu wicexi English: ",the dogs will dislike a child
"English: a child will hit people Other: yumexo yogu wotoga yogu lubaxi
English: the dolphin will dislike the children Other: wevixo qonu yumega qonu wicexi
English: the people will remember the dogs Other: wotoga qonu cojaga qonu xohoxi
English: birds remember children Other: nifiga yogu yumega yogu xohose
English: a child will slap monkeys Other: yumexo yogu kucoga yogu lawixi
English: the dogs will dislike a child Other: ",cojaga qonu yumexo yogu wicexi
"Other: velone wodi memine quhu zaqivu English: a frog touched the monkey
Other: xavone wodi memine wodi vaceje English: a bird will slap a monkey
Other: memire wodi wiwure wodi lixavu English: monkeys praised crows
Other: kudure wodi velone quhu vacevu English: people slapped the frog
Other: kudure quhu towone wodi zaqije English: the people will touch a dolphin
Other: xavone wodi memine wodi zaqivu English: ",a bird touched a monkey
