problem,solution
Other: gifi jojixi tiguwo gifi fegeyu English: a monkey likes dolphins\nOther: gifi koquxi govebu visa jojixi English: a frog will hit the monkey\nOther: gifi tenuyu kariwo visa jojiyu English: children praise the monkeys\nOther: visa wiloxi tobubu visa koquyu English: the dog will see the frogs\nOther: gifi koquyu cifubu visa fegeyu English: frogs will remember the dolphins\nOther: visa jojixi tobubu gifi tenuyu English: ,the monkey will see children
English: a monkey likes dolphins Other: gifi jojixi tiguwo gifi fegeyu\nEnglish: a frog will hit the monkey Other: gifi koquxi govebu visa jojixi\nEnglish: children praise the monkeys Other: gifi tenuyu kariwo visa jojiyu\nEnglish: the dog will see the frogs Other: visa wiloxi tobubu visa koquyu\nEnglish: frogs will remember the dolphins Other: gifi koquyu cifubu visa fegeyu\nEnglish: the monkey will see children Other: ,visa jojixi tobubu gifi tenuyu
Other: levumi remi mutiji levisa tode English: the monkey slapped a dolphin\nOther: jivumi tode poxuca lewuve tode English: monkeys will hit a crow\nOther: jiwuve tode muwexo jivisa remi English: crows touched the dolphins\nOther: levisa remi poduti lefufi tode English: the dolphin will see a cat\nOther: lefufi tode mutadu jivisa tode English: a cat remembered dolphins\nOther: jifufi tode poxuca lefufi tode English: ,cats will hit a cat
English: the monkey slapped a dolphin Other: levumi remi mutiji levisa tode\nEnglish: monkeys will hit a crow Other: jivumi tode poxuca lewuve tode\nEnglish: crows touched the dolphins Other: jiwuve tode muwexo jivisa remi\nEnglish: the dolphin will see a cat Other: levisa remi poduti lefufi tode\nEnglish: a cat remembered dolphins Other: lefufi tode mutadu jivisa tode\nEnglish: cats will hit a cat Other: ,jifufi tode poxuca lefufi tode
Other: vipeji fofu puheyo fofu feduxo English: frogs hit a dog\nOther: vipeji qava puheji fofu feduhu English: the frogs hit dogs\nOther: pijiyo qava vipeyo qava feneda English: the child will see the frog\nOther: loveji qava xileji qava sayoda English: the monkeys will dislike the cats\nOther: seqayo qava pijiyo fofu feduhu English: the crow hit a child\nOther: vipeyo fofu puheji qava feduhu English: ,a frog hit the dogs
English: frogs hit a dog Other: vipeji fofu puheyo fofu feduxo\nEnglish: the frogs hit dogs Other: vipeji qava puheji fofu feduhu\nEnglish: the child will see the frog Other: pijiyo qava vipeyo qava feneda\nEnglish: the monkeys will dislike the cats Other: loveji qava xileji qava sayoda\nEnglish: the crow hit a child Other: seqayo qava pijiyo fofu feduhu\nEnglish: a frog hit the dogs Other: ,vipeyo fofu puheji qava feduhu
Other: saku sofawu raka camexe zonexi English: people touch the monkey\nOther: raka hetexe raka sofaxe ponaca English: the frog will praise the person\nOther: raka sofawu saku nanexe lekuxi English: the people see a bird\nOther: raka kufawu raka camexe zonexi English: the children touch the monkey\nOther: raka nanewu saku wiqewu ponari English: the birds praised cats\nOther: saku nanexe raka sofaxe zoneca English: ,a bird will touch the person
English: people touch the monkey Other: saku sofawu raka camexe zonexi\nEnglish: the frog will praise the person Other: raka hetexe raka sofaxe ponaca\nEnglish: the people see a bird Other: raka sofawu saku nanexe lekuxi\nEnglish: the children touch the monkey Other: raka kufawu raka camexe zonexi\nEnglish: the birds praised cats Other: raka nanewu saku wiqewu ponari\nEnglish: a bird will touch the person Other: ,saku nanexe raka sofaxe zoneca
Other: dosunu tesi sinafu tesi gohuwa English: the cat disliked the frogs\nOther: doruhi tesi dosunu tesi tosopo English: the dog hits the cat\nOther: dopaso tesi dowubu tesi gosopo English: the person hit the child\nOther: siwubu tesi sixawi bohe tosopo English: the children hit crows\nOther: siwubu bohe dosunu bohe gohuwa English: children disliked a cat\nOther: dopaso tesi doxawi tesi tosopo English: ,the person hits the crow
English: the cat disliked the frogs Other: dosunu tesi sinafu tesi gohuwa\nEnglish: the dog hits the cat Other: doruhi tesi dosunu tesi tosopo\nEnglish: the person hit the child Other: dopaso tesi dowubu tesi gosopo\nEnglish: the children hit crows Other: siwubu tesi sixawi bohe tosopo\nEnglish: children disliked a cat Other: siwubu bohe dosunu bohe gohuwa\nEnglish: the person hits the crow Other: ,dopaso tesi doxawi tesi tosopo
Other: baco jilihu buqi pemomi xufefu English: monkeys wanted the bird\nOther: baco fusumi baco toromi camadi English: a dolphin praises a child\nOther: baco bowohu buqi fusumi camafu English: dogs praised the dolphin\nOther: baco pemohu buqi fusumi xufefu English: birds wanted the dolphin\nOther: buqi toromi buqi jilimi quragi English: the child will see the monkey\nOther: baco jilimi baco fusuhu xufefu English: ,a monkey wanted dolphins
English: monkeys wanted the bird Other: baco jilihu buqi pemomi xufefu\nEnglish: a dolphin praises a child Other: baco fusumi baco toromi camadi\nEnglish: dogs praised the dolphin Other: baco bowohu buqi fusumi camafu\nEnglish: birds wanted the dolphin Other: baco pemohu buqi fusumi xufefu\nEnglish: the child will see the monkey Other: buqi toromi buqi jilimi quragi\nEnglish: a monkey wanted dolphins Other: ,baco jilimi baco fusuhu xufefu
Other: yoyeve xibu verave hefo pixuzo English: the bird will praise a dolphin\nOther: fotoke hefo hukive xibu dihuzo English: monkeys will see the frog\nOther: hukike xibu lumake hefo pixuzo English: the frogs will praise dogs\nOther: lumave xibu fotove xibu riwazo English: the dog will hit the monkey\nOther: yoyeke hefo quruke xibu litivo English: birds remember the crows\nOther: lumake xibu fotove xibu pixuvo English: ,the dogs praise the monkey
English: the bird will praise a dolphin Other: yoyeve xibu verave hefo pixuzo\nEnglish: monkeys will see the frog Other: fotoke hefo hukive xibu dihuzo\nEnglish: the frogs will praise dogs Other: hukike xibu lumake hefo pixuzo\nEnglish: the dog will hit the monkey Other: lumave xibu fotove xibu riwazo\nEnglish: birds remember the crows Other: yoyeke hefo quruke xibu litivo\nEnglish: the dogs praise the monkey Other: ,lumake xibu fotove xibu pixuvo
Other: nopuxe faqu kuvuxe nuto nideti English: dolphins saw the birds\nOther: vemuxe nuto qodixe faqu nideti English: the frogs saw monkeys\nOther: nopuxe nuto qodihe nuto lekuti English: the dolphins disliked the monkey\nOther: goxihe nuto qodixe nuto lekupi English: the cat dislikes the monkeys\nOther: qodihe nuto vemuhe faqu nideti English: the monkey saw a frog\nOther: vemuhe nuto qodixe faqu nideti English: ,the frog saw monkeys
English: dolphins saw the birds Other: nopuxe faqu kuvuxe nuto nideti\nEnglish: the frogs saw monkeys Other: vemuxe nuto qodixe faqu nideti\nEnglish: the dolphins disliked the monkey Other: nopuxe nuto qodihe nuto lekuti\nEnglish: the cat dislikes the monkeys Other: goxihe nuto qodixe nuto lekupi\nEnglish: the monkey saw a frog Other: qodihe nuto vemuhe faqu nideti\nEnglish: the frog saw monkeys Other: ,vemuhe nuto qodixe faqu nideti
Other: tupe yatanu gulafo tupe civinu English: the dolphins hit the crows\nOther: guzu qohari bofefo tupe wexinu English: a cat praised the monkeys\nOther: guzu bepenu cimifo guzu toyori English: people slapped a frog\nOther: guzu beperi qujefo guzu civiri English: a person disliked a crow\nOther: guzu civiri bofeso guzu yatanu English: a crow praises dolphins\nOther: guzu beperi qujeso tupe civinu English: ,a person dislikes the crows
English: the dolphins hit the crows Other: tupe yatanu gulafo tupe civinu\nEnglish: a cat praised the monkeys Other: guzu qohari bofefo tupe wexinu\nEnglish: people slapped a frog Other: guzu bepenu cimifo guzu toyori\nEnglish: a person disliked a crow Other: guzu beperi qujefo guzu civiri\nEnglish: a crow praises dolphins Other: guzu civiri bofeso guzu yatanu\nEnglish: a person dislikes the crows Other: ,guzu beperi qujeso tupe civinu
Other: jiteto sexi fafupe giwi yadodo English: a bird will remember the people\nOther: jupupo giwi fadodo giwi yafupe English: the person touches the birds\nOther: wosoto giwi faguvo giwi yafuhu English: the monkey disliked the children\nOther: jupupo giwi falexe giwi fafuhu English: the dog touches the child\nOther: jisoto giwi faguvo sexi fadodo English: the monkey will dislike a person\nOther: wosoto sexi fadodo giwi fafuhu English: ,a person disliked the child
English: a bird will remember the people Other: jiteto sexi fafupe giwi yadodo\nEnglish: the person touches the birds Other: jupupo giwi fadodo giwi yafupe\nEnglish: the monkey disliked the children Other: wosoto giwi faguvo giwi yafuhu\nEnglish: the dog touches the child Other: jupupo giwi falexe giwi fafuhu\nEnglish: the monkey will dislike a person Other: jisoto giwi faguvo sexi fadodo\nEnglish: a person disliked the child Other: ,wosoto sexi fadodo giwi fafuhu
Other: faga potiye saxilo mude jihuzi English: frogs remembered the dolphin\nOther: faga jihuye rixoya faga mobuzi English: dolphins will hit a bird\nOther: mude waniye cuyelo faga mobuye English: the monkeys liked birds\nOther: faga heruzi cuyeya faga mobuye English: a person will like birds\nOther: mude jihuye saxilo faga waniye English: the dolphins remembered monkeys\nOther: faga jihuye saxilo mude jihuye English: ,dolphins remembered the dolphins
English: frogs remembered the dolphin Other: faga potiye saxilo mude jihuzi\nEnglish: dolphins will hit a bird Other: faga jihuye rixoya faga mobuzi\nEnglish: the monkeys liked birds Other: mude waniye cuyelo faga mobuye\nEnglish: a person will like birds Other: faga heruzi cuyeya faga mobuye\nEnglish: the dolphins remembered monkeys Other: mude jihuye saxilo faga waniye\nEnglish: dolphins remembered the dolphins Other: ,faga jihuye saxilo mude jihuye
Other: rimume magani qupi vogani dawu English: a child will like the bird\nOther: hozeme suyeni dawu yuzemo dawu English: frogs will see a monkey\nOther: sewaha magani dawu fuwini qupi English: the cat wanted a bird\nOther: tageme magani dawu yuzeni qupi English: the frog will slap a bird\nOther: xubume yuzemo qupi magamo qupi English: the birds will remember the frogs\nOther: tageme suyeni qupi magamo qupi English: ,the birds will slap the monkey
English: a child will like the bird Other: rimume magani qupi vogani dawu\nEnglish: frogs will see a monkey Other: hozeme suyeni dawu yuzemo dawu\nEnglish: the cat wanted a bird Other: sewaha magani dawu fuwini qupi\nEnglish: the frog will slap a bird Other: tageme magani dawu yuzeni qupi\nEnglish: the birds will remember the frogs Other: xubume yuzemo qupi magamo qupi\nEnglish: the birds will slap the monkey Other: ,tageme suyeni qupi magamo qupi
Other: yasa buzefu duwofe yasa hewexu English: the monkeys will dislike the child\nOther: yasa mibofu lazufe yasa hewefu English: the crows will praise the children\nOther: mesi gepixu lomofe yasa luxaxu English: a person will remember the bird\nOther: mesi mibofu yujaka yasa velifu English: crows see the dolphins\nOther: yasa luxafu lomofe mesi miboxu English: the birds will remember a crow\nOther: mesi velifu duwofe yasa miboxu English: ,dolphins will dislike the crow
English: the monkeys will dislike the child Other: yasa buzefu duwofe yasa hewexu\nEnglish: the crows will praise the children Other: yasa mibofu lazufe yasa hewefu\nEnglish: a person will remember the bird Other: mesi gepixu lomofe yasa luxaxu\nEnglish: crows see the dolphins Other: mesi mibofu yujaka yasa velifu\nEnglish: the birds will remember a crow Other: yasa luxafu lomofe mesi miboxu\nEnglish: dolphins will dislike the crow Other: ,mesi velifu duwofe yasa miboxu
Other: madaco fato rofesu faraco janu English: dolphins will want the children\nOther: madama janu wusata lujima fato English: the dolphin disliked a monkey\nOther: boyama janu sawisu zinaco janu English: the cat will like the birds\nOther: wiqaco fato xihene lujico fato English: crows remember monkeys\nOther: madama janu rofeta zinaco janu English: the dolphin wanted the birds\nOther: zinaco fato wusasu madaco janu English: ,birds will dislike the dolphins
English: dolphins will want the children Other: madaco fato rofesu faraco janu\nEnglish: the dolphin disliked a monkey Other: madama janu wusata lujima fato\nEnglish: the cat will like the birds Other: boyama janu sawisu zinaco janu\nEnglish: crows remember monkeys Other: wiqaco fato xihene lujico fato\nEnglish: the dolphin wanted the birds Other: madama janu rofeta zinaco janu\nEnglish: birds will dislike the dolphins Other: ,zinaco fato wusasu madaco janu
Other: rayuho pibedu bidu hutihe bidu English: the crow will want the people\nOther: reliya pibedu jake tekihe bidu English: the dolphin praises people\nOther: seluye fenadu bidu tekidu jake English: dolphins liked the birds\nOther: rayuho basadu jake decehe jake English: a frog will want children\nOther: rayuho tekihe bidu fenahe jake English: a bird will want the dolphin\nOther: reliho pibehe jake tekidu bidu English: ,the dolphins will praise a person
English: the crow will want the people Other: rayuho pibedu bidu hutihe bidu\nEnglish: the dolphin praises people Other: reliya pibedu jake tekihe bidu\nEnglish: dolphins liked the birds Other: seluye fenadu bidu tekidu jake\nEnglish: a frog will want children Other: rayuho basadu jake decehe jake\nEnglish: a bird will want the dolphin Other: rayuho tekihe bidu fenahe jake\nEnglish: the dolphins will praise a person Other: ,reliho pibehe jake tekidu bidu
Other: siqe cebimu rutu cetejo vipare English: the child saw a bird\nOther: rutu tatejo rutu takeve pimude English: birds will slap cats\nOther: siqe taqici siqe takeve vipare English: the people saw the cats\nOther: rutu tatejo rutu ceqici viwojo English: birds disliked a person\nOther: siqe tapesa siqe taqici riwojo English: the crows dislike the people\nOther: rutu takeve siqe cetejo pipare English: ,cats will see the bird
English: the child saw a bird Other: siqe cebimu rutu cetejo vipare\nEnglish: birds will slap cats Other: rutu tatejo rutu takeve pimude\nEnglish: the people saw the cats Other: siqe taqici siqe takeve vipare\nEnglish: birds disliked a person Other: rutu tatejo rutu ceqici viwojo\nEnglish: the crows dislike the people Other: siqe tapesa siqe taqici riwojo\nEnglish: cats will see the bird Other: ,rutu takeve siqe cetejo pipare
